DATE_TIME,LONGITUDE,LATITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
2024-07-01 00:00:00,28.0645751953125,41.2014770507813,sx7fqs,58,163,90,39
2024-07-01 00:00:00,28.8885498046875,41.0092163085938,sxk933,2,48,27,15
2024-07-01 00:00:00,28.5040283203125,41.0696411132813,sxk38s,5,161,37,68
2024-07-01 00:00:00,29.1851806640625,40.9982299804688,sxkc0p,5,61,33,11
2024-07-01 00:00:00,29.1961669921875,40.9927368164063,sxkc0q,9,48,24,13
2024-07-01 00:00:00,28.6578369140625,41.0092163085938,sxk3k1,2,108,41,239
2024-07-01 00:00:00,29.1961669921875,40.9982299804688,sxkc0r,8,56,30,10
2024-07-01 00:00:00,28.7017822265625,40.9817504882813,sxk3jh,2,76,32,40
2024-07-01 00:00:00,29.2620849609375,40.9707641601563,sxkc1f,2,139,60,380
2024-07-01 00:00:00,29.2620849609375,41.0476684570313,sxkc9b,12,155,79,64
2024-07-01 00:00:00,28.5260009765625,41.0751342773438,sxk39j,11,118,80,29
2024-07-01 00:00:00,28.7347412109375,40.9762573242188,sxk3jg,2,96,48,219
2024-07-01 00:00:00,29.2291259765625,40.9817504882813,sxkc1h,5,85,43,44
2024-07-01 00:00:00,28.7347412109375,40.9707641601563,sxk3jf,8,53,27,15
2024-07-01 00:00:00,28.6798095703125,40.9817504882813,sxk3hs,39,102,67,59
2024-07-01 00:00:00,29.2291259765625,40.9872436523438,sxkc1j,2,103,34,116
2024-07-01 00:00:00,29.2510986328125,41.0476684570313,sxkc98,48,149,89,51
2024-07-01 00:00:00,29.2730712890625,41.0256958007813,sxkc6h,27,157,86,198
2024-07-01 00:00:00,29.1961669921875,41.0202026367188,sxkc27,54,114,88,9
2024-07-01 00:00:00,28.5260009765625,41.0806274414063,sxk39n,63,105,76,16
2024-07-01 00:00:00,29.2071533203125,41.0037231445313,sxkc28,8,39,25,15
2024-07-01 00:00:00,29.2071533203125,41.0092163085938,sxkc29,4,63,30,82
2024-07-01 00:00:00,28.6798095703125,40.9762573242188,sxk3he,8,74,33,53
2024-07-01 00:00:00,29.2291259765625,41.0092163085938,sxkc31,4,68,37,58
2024-07-01 00:00:00,29.2401123046875,41.0092163085938,sxkc33,1,70,38,34
2024-07-01 00:00:00,29.3060302734375,41.0037231445313,sxkc6b,56,106,85,25
2024-07-01 00:00:00,28.6138916015625,41.0971069335938,sxk3g1,36,123,83,49
2024-07-01 00:00:00,29.2510986328125,41.0037231445313,sxkc38,7,63,42,31
2024-07-01 00:00:00,28.6029052734375,41.1026000976563,sxk3ff,43,149,85,51
2024-07-01 00:00:00,29.2950439453125,41.0092163085938,sxkc69,70,113,89,14
2024-07-01 00:00:00,28.9544677734375,41.0751342773438,sxk9dv,4,115,53,218
2024-07-01 00:00:00,28.5040283203125,41.1135864257813,sxk3bs,28,146,87,37
2024-07-01 00:00:00,28.8885498046875,41.0037231445313,sxk932,2,119,55,255
2024-07-01 00:00:00,29.2840576171875,40.9597778320313,sxkc42,2,135,67,341
2024-07-01 00:00:00,28.5919189453125,41.1026000976563,sxk3fd,55,138,90,61
2024-07-01 00:00:00,29.2840576171875,40.9652709960938,sxkc43,8,75,42,48
2024-07-01 00:00:00,28.6248779296875,41.0861206054688,sxk3er,14,80,45,96
2024-07-01 00:00:00,28.5040283203125,41.1190795898438,sxk3bt,56,146,86,27
2024-07-01 00:00:00,29.2730712890625,40.9707641601563,sxkc44,10,133,71,256
2024-07-01 00:00:00,28.6248779296875,41.0806274414063,sxk3eq,9,106,55,62
2024-07-01 00:00:00,29.3389892578125,40.9762573242188,sxkc5e,8,106,75,7
2024-07-01 00:00:00,29.3280029296875,40.9762573242188,sxkc57,42,154,88,179
2024-07-01 00:00:00,27.9876708984375,41.0147094726563,sx7ckf,11,137,66,53
2024-07-01 00:00:00,28.5040283203125,41.1245727539063,sxk3bw,56,141,89,27
2024-07-01 00:00:00,29.3389892578125,40.9597778320313,sxkc58,47,115,80,25
2024-07-01 00:00:00,28.8665771484375,41.0751342773438,sxk98v,21,123,79,155
2024-07-01 00:00:00,28.9874267578125,41.0311889648438,sxk97t,2,65,29,54
2024-07-01 00:00:00,28.9434814453125,41.0806274414063,sxk9dw,1,55,22,45
2024-07-01 00:00:00,28.8336181640625,41.0421752929688,sxk92p,1,68,26,49
2024-07-01 00:00:00,28.9874267578125,41.0531616210938,sxk9e9,2,51,20,76
2024-07-01 00:00:00,28.8555908203125,41.0971069335938,sxk9b9,12,92,71,51
2024-07-01 00:00:00,28.8336181640625,41.0366821289063,sxk92n,2,62,23,42
2024-07-01 00:00:00,28.9984130859375,41.0476684570313,sxk9eb,5,49,19,40
2024-07-01 00:00:00,28.8446044921875,41.0311889648438,sxk92m,2,63,25,110
2024-07-01 00:00:00,28.8665771484375,41.0696411132813,sxk98u,4,132,72,154
2024-07-01 00:00:00,28.9984130859375,41.0531616210938,sxk9ec,1,50,22,42
2024-07-01 00:00:00,28.9874267578125,41.0366821289063,sxk97w,2,85,22,83
2024-07-01 00:00:00,29.2181396484375,41.2124633789063,sxkf2y,58,88,68,4
2024-07-01 00:00:00,28.9764404296875,41.0861206054688,sxk9er,5,129,40,79
2024-07-01 00:00:00,28.8446044921875,41.0147094726563,sxk926,2,75,26,124
2024-07-01 00:00:00,28.9434814453125,41.0092163085938,sxk969,2,79,26,58
2024-07-01 00:00:00,28.8665771484375,41.0531616210938,sxk98c,1,142,35,216
2024-07-01 00:00:00,28.9874267578125,41.0696411132813,sxk9es,2,115,47,267
2024-07-01 00:00:00,28.8336181640625,41.0202026367188,sxk925,4,52,19,58
2024-07-01 00:00:00,28.9874267578125,41.0751342773438,sxk9et,2,47,18,42
2024-07-01 00:00:00,28.8555908203125,41.0751342773438,sxk98t,35,87,60,31
2024-07-01 00:00:00,28.8555908203125,41.0586547851563,sxk98d,3,143,26,61
2024-07-01 00:00:00,28.8336181640625,41.0147094726563,sxk924,1,70,28,87
2024-07-01 00:00:00,28.9544677734375,41.0971069335938,sxk9fc,6,125,57,458
2024-07-01 00:00:00,28.8555908203125,41.0916137695313,sxk9b8,61,96,75,6
2024-07-01 00:00:00,28.1085205078125,41.1026000976563,sx7czd,57,59,58,1
2024-07-01 00:00:00,28.9105224609375,40.9817504882813,sxk91u,22,96,66,65
2024-07-01 00:00:00,28.9544677734375,41.1026000976563,sxk9ff,21,100,60,268
2024-07-01 00:00:00,28.8555908203125,41.0641479492188,sxk98e,3,129,40,165
2024-07-01 00:00:00,28.9544677734375,41.1080932617188,sxk9fg,22,116,73,228
2024-07-01 00:00:00,28.8995361328125,40.9872436523438,sxk91t,2,49,21,24
2024-07-01 00:00:00,28.9984130859375,41.0971069335938,sxk9gc,3,53,25,27
2024-07-01 00:00:00,28.8995361328125,40.9817504882813,sxk91s,6,108,60,99
2024-07-01 00:00:00,29.2181396484375,41.2069702148438,sxkf2v,37,83,64,4
2024-07-01 00:00:00,28.8665771484375,40.9927368164063,sxk90y,3,118,53,184
2024-07-01 00:00:00,28.8885498046875,41.0861206054688,sxk99r,6,128,43,136
2024-07-01 00:00:00,27.9986572265625,41.2124633789063,sx7fmn,71,132,90,27
2024-07-01 00:00:00,28.9874267578125,41.1026000976563,sxk9gd,3,127,64,317
2024-07-01 00:00:00,28.8555908203125,40.9982299804688,sxk90x,4,59,22,53
2024-07-01 00:00:00,28.9874267578125,41.1080932617188,sxk9ge,13,103,47,51
2024-07-01 00:00:00,28.8555908203125,40.9927368164063,sxk90w,3,118,55,266
2024-07-01 00:00:00,29.0203857421875,40.9982299804688,sxk9hr,2,67,24,24
2024-07-01 00:00:00,28.8665771484375,41.0916137695313,sxk9bb,4,101,46,84
2024-07-01 00:00:00,28.0206298828125,41.2014770507813,sx7fms,46,143,89,36
2024-07-01 00:00:00,29.0313720703125,40.9817504882813,sxk9hs,6,31,16,17
2024-07-01 00:00:00,28.8446044921875,40.9652709960938,sxk903,8,58,34,10
2024-07-01 00:00:00,29.1851806640625,41.1959838867188,sxkf25,53,170,95,111
2024-07-01 00:00:00,29.0313720703125,40.9872436523438,sxk9ht,2,64,28,40
2024-07-01 00:00:00,28.8446044921875,40.9597778320313,sxk902,13,31,20,3
2024-07-01 00:00:00,28.1085205078125,41.1355590820313,sx7fp8,78,83,80,1
2024-07-01 00:00:00,27.9766845703125,41.0092163085938,sx7ck9,7,119,57,60
2024-07-01 00:00:00,29.0643310546875,40.9762573242188,sxk9j7,6,37,17,8
2024-07-01 00:00:00,29.1851806640625,41.1904907226563,sxkf24,42,162,98,141
2024-07-01 00:00:00,28.8336181640625,40.9652709960938,sxk901,2,101,48,93
2024-07-01 00:00:00,29.4378662109375,41.1355590820313,sxkfjb,78,107,87,4
2024-07-01 00:00:00,29.1522216796875,40.9432983398438,sxk8zm,3,76,32,39
2024-07-01 00:00:00,29.1961669921875,41.1849975585938,sxkf23,5,81,41,14
2024-07-01 00:00:00,28.9434814453125,41.0256958007813,sxk96s,3,59,27,29
2024-07-01 00:00:00,28.0755615234375,41.1959838867188,sx7fqg,9,150,87,47
2024-07-01 00:00:00,29.0753173828125,40.9597778320313,sxk9j8,3,112,31,41
2024-07-01 00:00:00,29.1522216796875,40.9378051757813,sxk8zk,5,39,19,31
2024-07-01 00:00:00,29.0533447265625,40.9982299804688,sxk9jp,2,127,52,226
2024-07-01 00:00:00,29.0643310546875,40.9927368164063,sxk9jq,7,109,71,157
2024-07-01 00:00:00,29.1412353515625,40.9432983398438,sxk8zj,2,112,39,55
2024-07-01 00:00:00,28.0535888671875,41.2014770507813,sx7fqk,42,156,97,20
2024-07-01 00:00:00,28.0096435546875,41.2069702148438,sx7fmm,33,156,89,49
2024-07-01 00:00:00,29.0643310546875,40.9982299804688,sxk9jr,6,120,65,161
2024-07-01 00:00:00,29.1522216796875,40.9213256835938,sxk8z3,4,108,49,162
2024-07-01 00:00:00,29.0753173828125,41.2234497070313,sxkdt8,66,165,99,120
2024-07-01 00:00:00,29.0093994140625,41.0147094726563,sxk9k4,8,52,36,17
2024-07-01 00:00:00,29.1522216796875,40.9158325195313,sxk8z2,6,63,31,40
2024-07-01 00:00:00,29.0643310546875,41.2289428710938,sxkdt3,66,180,99,126
2024-07-01 00:00:00,29.0093994140625,41.0202026367188,sxk9k5,7,48,25,24
2024-07-01 00:00:00,28.8446044921875,41.1300659179688,sxk9br,20,82,59,12
2024-07-01 00:00:00,29.0972900390625,40.9542846679688,sxk8yp,1,62,27,84
2024-07-01 00:00:00,29.0203857421875,41.0311889648438,sxk9km,24,59,38,12
2024-07-01 00:00:00,29.0972900390625,40.9487915039063,sxk8yn,7,79,45,50
2024-07-01 00:00:00,29.0093994140625,41.0421752929688,sxk9kp,2,66,20,94
2024-07-01 00:00:00,29.1082763671875,40.9432983398438,sxk8ym,2,88,34,63
2024-07-01 00:00:00,29.0203857421875,41.0366821289063,sxk9kq,54,54,54,1
2024-07-01 00:00:00,28.1085205078125,41.1849975585938,sx7fr9,64,159,98,49
2024-07-01 00:00:00,29.0643310546875,41.0092163085938,sxk9m3,2,107,38,183
2024-07-01 00:00:00,29.1741943359375,40.8993530273438,sxk8xv,4,88,35,54
2024-07-01 00:00:00,29.0533447265625,41.0147094726563,sxk9m4,2,97,26,139
2024-07-01 00:00:00,29.1741943359375,40.8938598632813,sxk8xu,4,88,42,49
2024-07-01 00:00:00,28.9434814453125,41.0037231445313,sxk968,9,108,61,100
2024-07-01 00:00:00,29.0203857421875,41.2289428710938,sxkds3,57,151,88,63
2024-07-01 00:00:00,28.1195068359375,41.1795043945313,sx7frb,67,158,95,21
2024-07-01 00:00:00,29.0533447265625,41.0202026367188,sxk9m5,1,93,32,187
2024-07-01 00:00:00,29.1632080078125,40.8993530273438,sxk8xt,3,114,40,59
2024-07-01 00:00:00,29.0643310546875,41.0256958007813,sxk9mk,3,94,45,82
2024-07-01 00:00:00,29.0643310546875,41.0311889648438,sxk9mm,6,63,26,16
2024-07-01 00:00:00,29.0203857421875,41.2234497070313,sxkds2,56,160,96,133
2024-07-01 00:00:00,29.0533447265625,41.0366821289063,sxk9mn,1,46,24,28
2024-07-01 00:00:00,29.0093994140625,41.2234497070313,sxkds0,43,180,97,159
2024-07-01 00:00:00,28.7896728515625,41.2454223632813,sxk6xh,34,126,92,34
2024-07-01 00:00:00,28.8555908203125,41.1135864257813,sxk9bs,6,65,34,47
2024-07-01 00:00:00,28.1085205078125,41.1904907226563,sx7frd,72,92,82,2
2024-07-01 00:00:00,29.0972900390625,40.9597778320313,sxk9n0,3,72,26,71
2024-07-01 00:00:00,28.0096435546875,41.3003540039063,sx7fvq,49,117,73,10
2024-07-01 00:00:00,28.1085205078125,41.0971069335938,sx7cz9,63,63,63,1
2024-07-01 00:00:00,29.0972900390625,40.9652709960938,sxk9n1,6,37,22,17
2024-07-01 00:00:00,28.6688232421875,41.2673950195313,sxk6u2,39,108,74,26
2024-07-01 00:00:00,28.9324951171875,41.0366821289063,sxk96q,2,103,50,261
2024-07-01 00:00:00,29.1082763671875,40.9597778320313,sxk9n2,5,120,58,289
2024-07-01 00:00:00,28.6578369140625,41.2728881835938,sxk6u1,20,119,77,15
2024-07-01 00:00:00,29.1082763671875,40.9652709960938,sxk9n3,3,123,53,301
2024-07-01 00:00:00,28.0096435546875,41.3058471679688,sx7fvr,5,92,41,23
2024-07-01 00:00:00,29.0972900390625,40.9817504882813,sxk9nh,3,125,59,361
2024-07-01 00:00:00,28.7347412109375,41.2454223632813,sxk6tu,51,157,89,220
2024-07-01 00:00:00,28.7127685546875,41.2234497070313,sxk6t2,6,111,70,46
2024-07-01 00:00:00,29.1741943359375,41.1740112304688,sxkdpz,52,83,69,11
2024-07-01 00:00:00,28.9654541015625,41.0147094726563,sxk974,6,31,16,7
2024-07-01 00:00:00,29.0972900390625,40.9872436523438,sxk9nj,8,72,34,21
2024-07-01 00:00:00,28.0535888671875,41.2289428710938,sx7fw3,62,114,88,13
2024-07-01 00:00:00,29.1082763671875,40.9817504882813,sxk9nk,2,111,36,91
2024-07-01 00:00:00,28.7017822265625,41.2289428710938,sxk6t1,19,106,76,38
2024-07-01 00:00:00,29.1302490234375,40.9927368164063,sxk9ny,6,61,31,35
2024-07-01 00:00:00,28.7017822265625,41.2234497070313,sxk6t0,7,81,53,14
2024-07-01 00:00:00,29.1741943359375,41.1685180664063,sxkdpy,34,85,57,17
2024-07-01 00:00:00,29.1302490234375,40.9982299804688,sxk9nz,4,160,61,329
2024-07-01 00:00:00,28.6798095703125,41.2509155273438,sxk6st,29,107,69,29
2024-07-01 00:00:00,29.1741943359375,41.1630249023438,sxkdpv,18,94,54,18
2024-07-01 00:00:00,29.0863037109375,41.2124633789063,sxkdmy,72,145,111,28
2024-07-01 00:00:00,28.9324951171875,41.0202026367188,sxk967,4,97,41,71
2024-07-01 00:00:00,29.1412353515625,40.9597778320313,sxk9p0,22,82,54,40
2024-07-01 00:00:00,27.9876708984375,41.3223266601563,sx7ghf,18,98,59,35
2024-07-01 00:00:00,29.6356201171875,41.1575317382813,sxm44k,47,74,60,2
2024-07-01 00:00:00,28.6798095703125,41.2454223632813,sxk6ss,68,165,100,46
2024-07-01 00:00:00,29.1412353515625,40.9652709960938,sxk9p1,6,74,42,21
2024-07-01 00:00:00,29.4488525390625,41.1355590820313,sxkfn0,60,105,80,6
2024-07-01 00:00:00,28.6688232421875,41.2619018554688,sxk6sr,52,96,72,13
2024-07-01 00:00:00,29.0533447265625,41.1795043945313,sxkdm0,9,46,28,8
2024-07-01 00:00:00,29.1522216796875,40.9817504882813,sxk9pk,4,70,25,38
2024-07-01 00:00:00,28.8555908203125,41.1190795898438,sxk9bt,4,157,65,86
2024-07-01 00:00:00,27.9656982421875,41.3333129882813,sx7ghk,21,88,55,19
2024-07-01 00:00:00,29.1522216796875,40.9872436523438,sxk9pm,1,54,20,84
2024-07-01 00:00:00,28.7786865234375,41.2124633789063,sxk6qy,8,86,35,3
2024-07-01 00:00:00,29.0972900390625,41.0037231445313,sxk9q0,3,120,46,100
2024-07-01 00:00:00,28.7786865234375,41.2069702148438,sxk6qv,11,63,35,3
2024-07-01 00:00:00,29.0423583984375,41.2124633789063,sxkdky,18,56,39,10
2024-07-01 00:00:00,28.9324951171875,40.9982299804688,sxk94r,7,109,63,90
2024-07-01 00:00:00,29.0313720703125,41.1904907226563,sxkdkd,21,66,41,14
2024-07-01 00:00:00,29.0972900390625,41.0092163085938,sxk9q1,2,134,46,148
2024-07-01 00:00:00,27.9656982421875,41.3388061523438,sx7ghm,23,97,77,23
2024-07-01 00:00:00,29.1082763671875,41.0037231445313,sxk9q2,12,122,50,77
2024-07-01 00:00:00,28.8116455078125,41.1575317382813,sxk6ps,63,149,94,185
2024-07-01 00:00:00,28.7896728515625,41.1575317382813,sxk6ph,52,89,66,47
2024-07-01 00:00:00,28.1524658203125,41.0751342773438,sxk18t,58,122,89,37
2024-07-01 00:00:00,29.1302490234375,41.0202026367188,sxk9qg,3,85,30,115
2024-07-01 00:00:00,28.8116455078125,41.1520385742188,sxk6pe,47,159,88,201
2024-07-01 00:00:00,29.0972900390625,41.0256958007813,sxk9qh,1,57,26,67
2024-07-01 00:00:00,29.0972900390625,41.0311889648438,sxk9qj,7,121,52,154
2024-07-01 00:00:00,29.0423583984375,41.1849975585938,sxkdkc,7,70,35,19
2024-07-01 00:00:00,28.7457275390625,41.1740112304688,sxk6np,32,113,68,51
2024-07-01 00:00:00,28.1634521484375,41.0751342773438,sxk18v,6,143,68,47
2024-07-01 00:00:00,29.1192626953125,41.0421752929688,sxk9qx,5,138,66,276
2024-07-01 00:00:00,29.1412353515625,41.0037231445313,sxk9r0,5,78,29,35
2024-07-01 00:00:00,28.7237548828125,41.2124633789063,sxk6mw,32,95,57,25
2024-07-01 00:00:00,29.1412353515625,41.0092163085938,sxk9r1,8,47,26,34
2024-07-01 00:00:00,29.0423583984375,41.1795043945313,sxkdkb,18,53,36,5
2024-07-01 00:00:00,28.8885498046875,41.0806274414063,sxk99q,4,72,26,48
2024-07-01 00:00:00,28.7347412109375,41.1795043945313,sxk6mb,24,127,74,46
2024-07-01 00:00:00,29.0643310546875,41.1355590820313,sxkdj2,15,59,37,14
2024-07-01 00:00:00,28.1744384765625,41.0751342773438,sxk19j,28,122,83,43
2024-07-01 00:00:00,29.1741943359375,41.0147094726563,sxk9rf,5,67,35,27
2024-07-01 00:00:00,28.7237548828125,41.1849975585938,sxk6m9,14,110,59,56
2024-07-01 00:00:00,29.1741943359375,41.0202026367188,sxk9rg,6,113,49,93
2024-07-01 00:00:00,28.9654541015625,41.0202026367188,sxk975,4,91,38,79
2024-07-01 00:00:00,29.1412353515625,41.0256958007813,sxk9rh,8,41,27,11
2024-07-01 00:00:00,28.7127685546875,41.1849975585938,sxk6m3,10,102,45,43
2024-07-01 00:00:00,28.6029052734375,41.2673950195313,sxk6fb,77,120,95,10
2024-07-01 00:00:00,29.0533447265625,41.1410522460938,sxkdj1,5,46,19,14
2024-07-01 00:00:00,29.0093994140625,41.0586547851563,sxk9s4,1,75,34,86
2024-07-01 00:00:00,28.1634521484375,41.1245727539063,sxk1by,34,171,80,40
2024-07-01 00:00:00,28.6468505859375,41.2454223632813,sxk6eu,64,169,99,71
2024-07-01 00:00:00,29.0093994140625,41.0641479492188,sxk9s5,2,100,51,232
2024-07-01 00:00:00,28.1085205078125,41.0916137695313,sx7cz8,57,61,58,1
2024-07-01 00:00:00,28.6358642578125,41.2454223632813,sxk6es,71,160,102,69
2024-07-01 00:00:00,29.0533447265625,41.1355590820313,sxkdj0,7,76,36,21
2024-07-01 00:00:00,28.1634521484375,41.1300659179688,sxk1bz,5,112,54,41
2024-07-01 00:00:00,29.0203857421875,41.0586547851563,sxk9s6,3,107,44,222
2024-07-01 00:00:00,28.8665771484375,41.1135864257813,sxk9bu,2,126,50,65
2024-07-01 00:00:00,29.0093994140625,41.0696411132813,sxk9sh,2,94,47,225
2024-07-01 00:00:00,28.5699462890625,41.2509155273438,sxk6dj,58,102,78,5
2024-07-01 00:00:00,29.0093994140625,41.0751342773438,sxk9sj,4,98,36,106
2024-07-01 00:00:00,28.5699462890625,41.2454223632813,sxk6dh,71,115,91,4
2024-07-01 00:00:00,29.0203857421875,41.1465454101563,sxkdh6,49,77,64,2
2024-07-01 00:00:00,28.1744384765625,41.1135864257813,sxk1ch,46,141,79,42
2024-07-01 00:00:00,29.0203857421875,41.0696411132813,sxk9sk,7,97,46,159
2024-07-01 00:00:00,28.6029052734375,41.2344360351563,sxk6df,13,74,34,3
2024-07-01 00:00:00,28.5040283203125,41.2344360351563,sxk68d,66,127,90,7
2024-07-01 00:00:00,29.0643310546875,41.0476684570313,sxk9t2,9,44,27,14
2024-07-01 00:00:00,28.5150146484375,41.2289428710938,sxk68c,60,123,91,9
2024-07-01 00:00:00,29.0643310546875,41.0531616210938,sxk9t3,3,50,32,11
2024-07-01 00:00:00,29.0093994140625,41.1520385742188,sxkdh5,52,84,68,2
2024-07-01 00:00:00,29.0533447265625,41.0586547851563,sxk9t4,5,46,30,7
2024-07-01 00:00:00,28.5040283203125,41.2289428710938,sxk689,42,120,86,7
2024-07-01 00:00:00,29.0093994140625,41.1465454101563,sxkdh4,44,65,55,2
2024-07-01 00:00:00,29.0533447265625,41.0751342773438,sxk9tj,11,50,35,6
2024-07-01 00:00:00,28.9324951171875,40.9927368164063,sxk94q,36,101,70,80
2024-07-01 00:00:00,28.2183837890625,41.0806274414063,sxk1dn,9,116,78,59
2024-07-01 00:00:00,29.6246337890625,41.1575317382813,sxm44h,67,92,77,2
2024-07-01 00:00:00,29.4598388671875,41.1355590820313,sxkfn2,77,98,85,3
2024-07-01 00:00:00,28.5919189453125,41.2124633789063,sxk66w,22,164,97,71
2024-07-01 00:00:00,28.6029052734375,41.2069702148438,sxk66v,64,110,84,12
2024-07-01 00:00:00,29.0643310546875,41.0696411132813,sxk9tk,16,48,30,9
2024-07-01 00:00:00,28.6029052734375,41.2014770507813,sxk66u,66,106,82,5
2024-07-01 00:00:00,28.2293701171875,41.0806274414063,sxk1dq,7,118,79,60
2024-07-01 00:00:00,29.0863037109375,41.0861206054688,sxk9tz,4,109,51,96
2024-07-01 00:00:00,29.0093994140625,41.0916137695313,sxk9u0,3,114,44,136
2024-07-01 00:00:00,28.9434814453125,41.2344360351563,sxkddd,74,156,100,35
2024-07-01 00:00:00,28.6248779296875,41.1355590820313,sxk652,40,98,66,40
2024-07-01 00:00:00,28.9434814453125,41.2289428710938,sxkdd9,41,154,97,135
2024-07-01 00:00:00,28.2403564453125,41.0751342773438,sxk1dt,22,91,61,41
2024-07-01 00:00:00,29.0093994140625,41.0971069335938,sxk9u1,7,130,60,234
2024-07-01 00:00:00,28.5589599609375,41.1849975585938,sxk63c,87,150,118,2
2024-07-01 00:00:00,28.8995361328125,41.1080932617188,sxk9ce,8,45,26,25
2024-07-01 00:00:00,28.5589599609375,41.1795043945313,sxk63b,70,152,100,79
2024-07-01 00:00:00,28.2952880859375,41.0696411132813,sxk1eu,25,126,76,71
2024-07-01 00:00:00,29.0203857421875,41.1190795898438,sxk9um,2,95,57,66
2024-07-01 00:00:00,28.9215087890625,40.9982299804688,sxk94p,2,74,32,42
2024-07-01 00:00:00,29.0203857421875,41.1245727539063,sxk9uq,1,88,34,68
2024-07-01 00:00:00,28.4820556640625,41.1410522460938,sxk601,45,161,88,36
2024-07-01 00:00:00,28.2513427734375,41.0916137695313,sxk1fb,6,94,49,35
2024-07-01 00:00:00,29.0643310546875,41.0971069335938,sxk9v3,10,50,33,8
2024-07-01 00:00:00,28.4820556640625,41.1355590820313,sxk600,57,117,89,29
2024-07-01 00:00:00,29.0533447265625,41.1026000976563,sxk9v4,2,45,23,18
2024-07-01 00:00:00,28.9324951171875,41.2344360351563,sxkdd6,70,135,89,41
2024-07-01 00:00:00,29.0533447265625,41.1080932617188,sxk9v5,4,81,31,26
2024-07-01 00:00:00,28.4600830078125,41.1795043945313,sxk4r8,82,137,102,13
2024-07-01 00:00:00,28.4490966796875,41.1959838867188,sxk4r7,20,71,48,2
2024-07-01 00:00:00,28.8446044921875,41.2344360351563,sxkd86,45,160,83,171
2024-07-01 00:00:00,28.2513427734375,41.0971069335938,sxk1fc,35,104,69,21
2024-07-01 00:00:00,29.0643310546875,41.1300659179688,sxk9vr,10,58,35,14
2024-07-01 00:00:00,29.0753173828125,41.1190795898438,sxk9vt,7,42,27,4
2024-07-01 00:00:00,28.4490966796875,41.1904907226563,sxk4r6,15,58,35,2
2024-07-01 00:00:00,29.0863037109375,41.1135864257813,sxk9vu,22,44,32,8
2024-07-01 00:00:00,28.4381103515625,41.1740112304688,sxk4pp,65,158,105,49
2024-07-01 00:00:00,28.9105224609375,41.1026000976563,sxk9cf,9,22,15,4
2024-07-01 00:00:00,28.2403564453125,41.1245727539063,sxk1fw,66,151,98,55
2024-07-01 00:00:00,29.1302490234375,41.0476684570313,sxk9wb,5,159,70,92
2024-07-01 00:00:00,29.1302490234375,41.0531616210938,sxk9wc,2,99,35,19
2024-07-01 00:00:00,28.4490966796875,41.1630249023438,sxk4pm,24,59,42,5
2024-07-01 00:00:00,28.8336181640625,41.2399291992188,sxkd85,68,128,94,48
2024-07-01 00:00:00,29.1192626953125,41.0586547851563,sxk9wd,2,135,41,271
2024-07-01 00:00:00,28.4490966796875,41.1575317382813,sxk4pk,9,54,33,5
2024-07-01 00:00:00,28.3721923828125,41.1685180664063,sxk4jw,54,148,108,24
2024-07-01 00:00:00,28.8775634765625,41.0861206054688,sxk99p,6,140,71,266
2024-07-01 00:00:00,28.2623291015625,41.1026000976563,sxk1g4,3,91,55,20
2024-07-01 00:00:00,29.1741943359375,41.0531616210938,sxk9xc,64,139,94,32
2024-07-01 00:00:00,28.0645751953125,41.0531616210938,sx7cw9,22,124,80,55
2024-07-01 00:00:00,28.8336181640625,41.2344360351563,sxkd84,58,156,93,55
2024-07-01 00:00:00,28.9874267578125,41.1795043945313,sxkd78,8,43,28,7
2024-07-01 00:00:00,28.3721923828125,41.1630249023438,sxk4jt,44,155,113,34
2024-07-01 00:00:00,28.9984130859375,41.1685180664063,sxkd5y,24,59,43,6
2024-07-01 00:00:00,29.0972900390625,41.0916137695313,sxk9y0,1,90,41,81
2024-07-01 00:00:00,28.2623291015625,41.1080932617188,sxk1g5,25,116,63,21
2024-07-01 00:00:00,28.3612060546875,41.1630249023438,sxk4jm,62,181,106,51
2024-07-01 00:00:00,29.0972900390625,41.0971069335938,sxk9y1,3,90,46,74
2024-07-01 00:00:00,29.3060302734375,40.8389282226563,sxkb6f,55,77,67,3
2024-07-01 00:00:00,28.9874267578125,41.1740112304688,sxkd5x,14,68,46,7
2024-07-01 00:00:00,28.2952880859375,41.1355590820313,sxk45b,10,105,61,10
2024-07-01 00:00:00,29.3060302734375,40.8444213867188,sxkb6g,8,146,80,195
2024-07-01 00:00:00,28.2843017578125,41.1410522460938,sxk459,59,136,95,19
2024-07-01 00:00:00,28.4600830078125,41.0366821289063,sxk1rw,8,99,64,14
2024-07-01 00:00:00,29.2730712890625,40.8554077148438,sxkb6j,2,87,49,20
2024-07-01 00:00:00,29.3280029296875,40.8279418945313,sxkb72,13,111,59,42
2024-07-01 00:00:00,28.2843017578125,41.1355590820313,sxk458,30,86,68,9
2024-07-01 00:00:00,28.9874267578125,41.1685180664063,sxkd5w,13,47,32,7
2024-07-01 00:00:00,28.1304931640625,41.1630249023438,sxk40j,10,148,98,54
2024-07-01 00:00:00,28.1524658203125,41.1465454101563,sxk40d,56,162,99,24
2024-07-01 00:00:00,28.9324951171875,41.1355590820313,sxkd42,47,102,72,177
2024-07-01 00:00:00,28.9764404296875,41.0147094726563,sxk976,5,88,29,37
